519,1910
520,202
521,283
522,338
523,1557
524,284
525,292
526,696
527,573
528,772
529,2265
530,369
531,874
532,302
533,311
534,197
535,880
536,512
537,313
538,166
539,221
540,282
541,78
542,276
543,1946
544,4571
545,1623
546,327
547,476
548,1022
549,444
550,390
551,513
552,491
553,410
554,3336
555,765
556,2264
557,188
558,179
559,180
560,1071
561,686
562,1599
563,2988
564,3877
565,455
566,1424
567,719
568,470
569,6430
570,1532
571,1896
572,770
573,1078
574,409
575,1217
576,666
577,521
578,2981
579,391
580,1448
581,1994
582,216
583,992
584,1523
585,808
586,493
587,2389
588,352
589,1184
590,630
591,304
592,228
593,609
594,269
595,1862
596,385
597,241
598,695
599,106
600,97
601,179
602,228
603,43
604,826
605,439
606,180
607,1659
608,533
609,437
610,2301
611,423
612,6478
613,222
614,2463
615,395
616,250
617,611
618,481
619,588
620,895
621,531
622,1269
623,602
624,488
625,207
626,5048
627,1520
628,992
629,3857
630,567
631,1429
632,8907
633,1599
634,297
635,1884
636,838
637,1062
638,1183
639,1685
640,1400
641,403
642,588
643,453
644,238
645,447
646,393
647,1743
648,1234
649,466
650,2542
651,1389
652,1252
653,215
654,94
655,1600
656,1175
657,314
658,208
659,779
660,9413
661,186
662,269
663,52
664,687
665,274
666,575
667,1286
668,63
669,1772
670,1165
671,979
672,409
673,4856
674,202
675,386
676,261
677,340
678,195
679,242
680,178
681,4274
682,569
683,331
684,4997
685,1373
686,1343
687,4048
688,648
689,944
690,5862
691,3583
692,1174
693,205
694,4537
695,817
696,506
697,1589
698,352
699,1919
700,487
701,1272
702,588
703,353
704,526
705,3040
706,636
707,521
708,2808
709,422
710,292
711,1451
712,779
713,207
714,2998
715,604
716,247
717,1325
718,203
719,1386
720,950
721,1553
722,137
723,644
724,575
725,2225
726,109
727,789
728,527
729,581
730,50
731,258
732,483
733,210
734,1173
735,1581
736,1621
737,1365
738,1462
739,668
740,338
741,3070
742,425
743,669
744,1778
745,524
746,1125
747,484
748,201
749,80
750,225
751,556
752,479
753,391
754,366
755,487
756,130
757,380
758,375
759,368
760,234
761,251
762,797
763,464
764,549
765,692
766,372
767,742
768,204
769,287
770,271
771,285
772,109
773,487
774,1602
775,371
776,274
777,166
778,592
779,320
780,1055
781,224
782,110
783,91
784,10995
785,111
786,4469
787,995
788,579
789,134
790,690
791,130
792,388
793,276
794,1658
795,1363
796,178
797,1374
798,453
799,535
800,226
801,1135
802,145
803,842
804,381
805,7927
806,1177
807,1698
808,1457
809,1022
810,702
811,1665
812,496
813,1129
814,2454
815,1122
816,1019
817,2954
818,485
819,498
820,2525
821,772
822,210
823,529
824,4949
825,254
826,3948
827,458
828,636
829,735
830,256
831,751
832,461
833,254
834,1633
835,120
836,658
837,236
838,883
839,881
840,189
841,146
842,188
843,251
844,374
845,1131
846,284
847,194
848,438
849,303
850,703
851,48
852,62
853,134
854,316
855,91
856,573
857,346
858,395
859,123
860,1528
861,2039
862,481
863,1546
864,327
865,407
866,629
867,104
868,95
869,308
870,1432
871,1300
872,113
873,1242
874,526
875,1486
876,459
877,26
878,81
879,3795
880,1702
881,832
882,1386
883,1013
884,316
885,771
886,736
887,435
888,1307
889,675
890,278
891,927
892,225
893,109
894,2436
895,4056
896,1652
897,909
898,913
899,4697
900,915
901,832
902,923
903,644
904,2435
905,716
906,850
907,3319
908,1516
909,1813
910,1650
911,277
912,854
913,1652
914,1630
915,548
916,213
917,909
918,1486
919,399
920,632
921,2443
922,820
923,193
924,1381
925,513
926,2268
927,509
928,4442
929,692
930,106
931,542
932,220
933,3239
934,276
935,1567
936,451
937,938
938,755
939,267
940,223
941,395
942,1506
943,1067
944,203
945,1611
946,582
947,817
948,434
949,652
950,1417
951,255
952,1267
953,750
954,298
955,104
956,269
957,1233
958,189
959,371
960,88
961,205
962,149
963,510
964,268
965,387
966,654
967,75
968,1817
969,286
970,206
971,368
972,373
973,1436
974,775
975,428
976,480
977,120
978,1148
979,848
980,458
981,367
982,501
983,391
984,81
985,274
986,108
987,235
988,444
989,44
990,760
991,984
992,132
993,797
994,76
995,37
996,600
997,112
998,437
999,71
1000,666
1001,562
1002,3152
1003,639
1004,3062
1005,826
1006,1267
1007,13
1008,692
1009,547
1010,518
1011,695
1012,418
1013,512
1014,68
1015,1188
1016,2200
1017,333
1018,594
1019,9
1020,251
1021,339
1022,103
1023,1488
1024,357
1025,104
1026,74
1027,584
1028,252
1029,1148
1030,661
1031,420
1032,232
1033,1424
1034,573
1035,2
1036,543
1037,2757
1038,912
1039,961
1040,1309
1041,697
1042,371
1043,278
1044,1111
1045,433
1046,406
1047,3085
1048,1634
1049,710
1050,982
1051,501
1052,1905
1053,496
1054,299
1055,610
1056,575
1057,1869
1058,2303
1059,741
1060,313
1061,150
1062,26
1063,176
1064,1315
1065,69
1066,1292
1067,1006
1068,119
1069,210
1070,134
1071,766
1072,537
1073,852
1074,366
1075,562
1076,410
1077,796
1078,661
1079,676
1080,100
1081,154
1082,244
1083,215
1084,151
1085,136
1086,60
1087,71
1088,670
1089,154
1090,90
1091,332
1092,80
1093,81
1094,11
1095,1007
1096,28
1097,3423
1098,1220
1099,858
1100,715
1101,864
1102,89
1103,1355
1104,55
1105,1528
1106,685
1107,302
1108,208
1109,518
1110,280
1111,501
1112,566
1113,1045
1114,4074
1115,1262
1116,1150
1117,773
1118,134
1119,1575
1120,146
1121,593
1122,184
1123,47
1124,305
1125,518
1126,541
1127,922
1128,191
1129,232
1130,1335
1131,388
1132,2304
1133,136
1134,148
1135,1626
1136,125
1137,907
1138,281
1139,3147
1140,925
1141,248
1142,891
1143,2807
1144,1804
1145,278
1146,3829
1147,5878
1148,3254
1149,511
1150,509
1151,699
1152,1526
1153,354
1154,1949
1155,3391
1156,959
1157,750
1158,736
1159,2900
1160,944
1161,1056
1162,560
1163,787
1164,767
1165,1127
1166,542
1167,1881
1168,555
1169,732
1170,467
1171,2691
1172,716
1173,515
1174,731
1175,502
1176,371
1177,441
1178,1350
1179,1437
1180,831
1181,2583
1182,457
1183,612
1184,297
1185,511
1186,336
1187,453
1188,902
1189,1265
1190,4391
1191,1536
1192,332
1193,1221
1194,440
1195,1206
1196,51
1197,972
1198,670
1199,573
1200,386
1201,394
1202,255
1203,235
1204,629
1205,316
1206,114
1207,740
1208,415
1209,135
1210,554
1211,1789
1212,284
1213,902
1214,474
1215,275
1216,1695
1217,40
1218,866
1219,140
1220,432
1221,182
1222,275
1223,1468
1224,138
1225,708
1226,412
1227,186
1228,135
1229,155
1230,71
1231,45
1232,147
1233,56
1234,477
1235,278
1236,205
1237,345
1238,81
1239,824
1240,190
1241,92
1242,48
1243,119
1244,67
1245,256
1246,642
1247,81
1248,145
1249,2025
1250,28
1251,1176
1252,124
1253,125
1254,3310
1255,185
1256,248
1257,152
1258,54
1259,105
1260,348
1261,482
1262,47
1263,21
1264,135
1265,774
1266,135
1267,28
1268,171
1269,1182
1270,373
1271,15
1272,392
1273,213
1274,1006
1275,398
1276,96
1277,275
1278,17
1279,2854
1280,313
1281,15
1282,953
1283,135
1284,798
1285,191
1286,932
1287,1264
1288,32
1289,490
1290,433
1291,205
1292,394
1293,972
1294,94
1295,521
1296,452
1297,850
1298,19
1299,396
1300,264
1301,254
1302,567
1303,88
1304,40
1305,756
1306,80
1307,190
1308,417
1309,86
1310,1588
1311,2035
1312,52
1313,19
1314,605
1315,701
1316,75
1317,71
1318,1945
1319,1915
1320,1468
1321,594
1322,1222
1323,330
1324,2277
1325,825
1326,511
1327,1201
1328,163
1329,3561
1330,594
1331,352
1332,2972
1333,23
1334,198
1335,338
1336,894
1337,96
1338,173
1339,258
1340,692
1341,40
1342,32
1343,556
1344,1808
1345,14
1346,99
1347,71
1348,6173
1349,1011
1350,2096
1351,27
1352,811
1353,1597
1354,867
1355,2277
1356,1668
1357,3088
1358,530
1359,1645
1360,675
1361,1375
1362,1181
1363,225
1364,542
1365,1310
1366,550
1367,177
1368,453
1369,1180
1370,436
1371,1018
1372,103
1373,345
1374,141
1375,2237
1376,1462
1377,1226
1378,370
1379,896
1380,210
1381,1428
1382,253
1383,242
1384,140
1385,1147
1386,2065
1387,794
1388,415
1389,613
1390,3417
1391,458
1392,296
1393,287
1394,97
1395,325
1396,1864
1397,35
1398,677
1399,811
1400,741
1401,485
1402,239
1403,730
1404,238
1405,245
1406,233
1407,325
1408,300
1409,157
1410,318
1411,436
1412,81
1413,523
1414,437
1415,823
1416,961
1417,235
1418,161
1419,379
1420,593
1421,167
1422,832
1423,647
1424,159
1425,1455
1426,293
1427,149
1428,191
1429,129
1430,216
1431,31
1432,212
1433,108
1434,55
1435,322
1436,220
1437,987
1438,64
1439,555
1440,91
1441,294
1442,135
1443,1121
1444,9
1445,357
1446,53
1447,115
1448,60
1449,142
1450,34
1451,25
1452,49
1453,291
1454,307
1455,0
1456,5371
1457,320
1458,169
1459,827
1460,29
1461,344
1462,1064
1463,254
1464,18
1465,240
1466,224
1467,67
1468,877
1469,110
1470,506
1471,121
1472,469
1473,663
1474,497
1475,110
1476,766
1477,238
1478,799
1479,116
1480,4665
1481,363
1482,813
1483,394
1484,987
1485,323
1486,185
1487,390
1488,359
1489,1661
1490,2359
1491,242
1492,544
1493,394
1494,414
1495,313
1496,2699
1497,374
1498,1018
1499,232
1500,143
1501,67
1502,832
1503,1061
1504,427
1505,104
1506,225
1507,620
1508,44
1509,724
1510,24
1511,18
1512,86
1513,13
1514,2055
1515,262
1516,113
1517,557
1518,279
1519,2415
1520,541
1521,4519
1522,131
1523,433
1524,462
1525,1195
1526,302
1527,677
1528,875
1529,1344
1530,5269
1531,1783
1532,1293
1533,89
1534,821
1535,957
1536,1101
1537,981
1538,848
1539,1099
1540,1023
1541,166
1542,5765
1543,3382
1544,574
1545,1422
1546,2439
1547,503
1548,3067
1549,978
1550,449
1551,100
1552,56
1553,619
1554,1205
1555,362
1556,2652
1557,4697
1558,95
1559,733
1560,284
1561,1172
1562,607
1563,205
1564,81
1565,856
1566,214
1567,1204
1568,1990
1569,319
1570,1317
1571,196
1572,376
1573,100
1574,521
1575,506
1576,643
1577,977
1578,123
1579,1049
1580,796
1581,243
1582,140
1583,1894
1584,144
1585,2416
1586,2067
1587,966
1588,1990
1589,260
1590,582
1591,159
1592,721
1593,767
1594,2263
1595,359
1596,238
1597,703
1598,384
1599,1263
1600,221
1601,359
1602,1463
1603,162
1604,206
1605,66
1606,1262
1607,1323
1608,278
1609,258
1610,210
1611,66
1612,158
1613,27
1614,163
1615,442
1616,690
1617,339
1618,112
1619,457
1620,66
1621,905
1622,458
1623,311
1624,127
1625,47
1626,295
1627,1233
1628,313
1629,125
1630,278
1631,671
1632,221
1633,240
1634,202
1635,68
1636,157
1637,603
1638,330
1639,72
1640,44
1641,462
1642,1266
1643,114
1644,152
1645,131
1646,161
1647,869
1648,129
1649,543
1650,153
1651,383
1652,1069
1653,638
1654,144
1655,31
1656,29
1657,141
1658,29
1659,205
1660,776
1661,306
1662,656
1663,286
1664,90
1665,38
1666,16
1667,195
1668,7
1669,69
1670,2238
1671,1940
1672,718
1673,159
1674,135
1675,328
1676,275
1677,85
1678,431
1679,51
1680,26
1681,287
1682,455
1683,3416
1684,1355
1685,2781
1686,147
1687,400
1688,392
1689,594
1690,3948
1691,564
1692,2607
1693,127
1694,159
1695,1016
1696,427
1697,1286
1698,1061
1699,799
1700,490
1701,521
1702,282
1703,1337
1704,823
1705,471
1706,327
1707,4645
1708,531
1709,148
1710,493
1711,1358
1712,3509
1713,148
1714,883
1715,323
1716,38
1717,49
1718,491
1719,69
1720,345
1721,46
1722,296
1723,195
1724,640
1725,91
1726,244
1727,2224
1728,61
1729,615
1730,527
1731,1214
1732,598
1733,57
1734,67
1735,235
1736,205
1737,413
1738,65
1739,345
1740,1065
1741,238
1742,33
1743,607
1744,247
1745,1323
1746,235
1747,288
1748,1002
1749,828
1750,396
1751,120
1752,44
1753,563
1754,98
1755,79
1756,222
1757,1068
1758,173
1759,56
1760,333
1761,127
1762,23
1763,6
1764,788
1765,879
1766,1983
1767,796
1768,1131
1769,628
1770,1148
1771,399
1772,262
1773,404
1774,207
1775,455
1776,1023
1777,1112
1778,629
1779,1573
1780,194
1781,89
1782,146
1783,633
1784,144
1785,718
1786,198
1787,426
1788,54
1789,110
1790,34
1791,62
1792,165
1793,95
1794,84
1795,1091
1796,417
1797,864
1798,1591
1799,1709
1800,3086
1801,4369
1802,765
1803,661
1804,4329
1805,1910
1806,364
1807,500
1808,71
1809,594
1810,64
1811,231
1812,2251
1813,286
1814,1384
1815,3003
1816,853
1817,1356
1818,951
1819,377
1820,210
1821,1331
1822,626
1823,330
1824,476
1825,974
1826,946
1827,1113
1828,1223
1829,35
1830,1451
1831,440
1832,1493
1833,3128
1834,284
1835,711
1836,2948
1837,174
1838,355
1839,770
1840,87
1841,1537
1842,44
1843,61
1844,112
1845,386
1846,298
1847,529
1848,115
1849,259
1850,1798
1851,368
1852,299
1853,444
1854,236
1855,451
1856,671
1857,663
1858,199
1859,171
1860,797
1861,334
1862,350
1863,147
1864,123
1865,325
1866,71
1867,8205
1868,146
1869,244
1870,543
1871,483
1872,185
1873,318
1874,661
1875,134
1876,183
1877,1262
1878,515
1879,341
1880,414
1881,530
1882,656
1883,82
1884,66
1885,28
1886,54
1887,110
1888,597
1889,265
1890,29
1891,147
1892,824
1893,101
1894,46
1895,973
1896,313
1897,132
1898,59
1899,304
1900,135
1901,137
1902,210
1903,378
1904,705
1905,194
1906,1272
1907,97
1908,90
1909,82
1910,45
1911,111
1912,498
1913,25
1914,144
1915,60
1916,34
1917,1087
1918,22
1919,28
1920,47
1921,166
1922,138
1923,14
1924,387
1925,118
1926,738
1927,66
1928,58
1929,19
1930,49
1931,704
1932,326
1933,151
1934,380
1935,21
1936,7
1937,10
1938,712
1939,227
1940,31
1941,26
1942,257
1943,301
1944,477
1945,835
1946,840
1947,285
1948,225
1949,531
1950,505
1951,541
1952,341
1953,374
1954,67
1955,721
1956,111
1957,742
1958,24
1959,721
1960,160
1961,92
1962,58
1963,49
1964,53
1965,141
1966,581
1967,55
1968,19
1969,26
1970,15
1971,568
1972,3550
1973,512
1974,5879
1975,1699
1976,546
1977,1378
1978,910
1979,1789
1980,118
1981,4097
1982,325
1983,73
1984,66
1985,11
1986,505
1987,224
1988,124
1989,11
1990,55
1991,82
1992,261
1993,246
1994,101
1995,56
1996,73
1997,1343
1998,902
1999,431
2000,1339
2001,1590
2002,489
2003,110
2004,428
2005,385
2006,304
2007,716
2008,508
2009,354
2010,530
2011,83
2012,2512
2013,319
2014,301
2015,61
2016,225
2017,551
2018,160
2019,154
2020,223
2021,112
2022,480
2023,201
2024,1309
2025,72
2026,875
2027,77
2028,239
2029,305
2030,8
2031,8
2032,48
2033,559
2034,128
2035,277
2036,212
2037,224
2038,140
2039,659
2040,98
2041,192
2042,45
2043,720
2044,501
2045,46
2046,239
2047,122
2048,546
2049,139
2050,893
2051,497
2052,184
2053,123
2054,4742
2055,356
2056,22
2057,1692
2058,497
2059,76
2060,189
2061,65
2062,52
2063,840
2064,14
2065,276
2066,41
2067,475
2068,3854
2069,2395
2070,1098
2071,150
2072,613
2073,183
2074,4443
2075,728
2076,428
2077,406
2078,209
2079,3092
2080,221
2081,500
2082,1414
2083,442
2084,679
2085,934
2086,383
2087,923
2088,3674
2089,116
2090,29
2091,3601
2092,2562
2093,52
2094,422
2095,1252
2096,222
2097,290
2098,817
2099,269
2100,191
2101,381
2102,143
2103,1261
2104,276
2105,326
2106,2686
2107,292
2108,283
2109,24
2110,308
2111,129
2112,131
2113,481
2114,114
2115,315
2116,1055
2117,505
2118,435
2119,660
2120,465
2121,194
2122,793
2123,63
2124,612
2125,295
2126,531
2127,328
2128,444
2129,167
2130,257
2131,628
2132,171
2133,63
2134,697
2135,3652
2136,368
2137,363
2138,1778
2139,143
2140,634
2141,525
2142,593
2143,155
2144,119
2145,124
2146,288
2147,148
2148,44
2149,175
2150,2181
2151,299
2152,255
2153,2320
2154,220
2155,542
2156,130
2157,7
2158,260
2159,52
2160,334
2161,3045
2162,111
2163,432
2164,1603
2165,88
2166,39
2167,20
2168,394
2169,918
2170,52
2171,83
2172,120
2173,167
2174,41
2175,336
2176,240
2177,208
2178,125
2179,671
2180,715
2181,139
2182,861
2183,130
2184,12
2185,81
2186,289
2187,139
2188,286
2189,220
2190,641
2191,48
2192,424
2193,62
2194,797
2195,187
2196,62
2197,950
2198,105
2199,147
2200,297
2201,284
2202,35
2203,133
2204,78
2205,24
2206,15
2207,833
2208,18
2209,88
2210,20
2211,631
2212,82
2213,69
2214,41
2215,185
2216,571
2217,532
2218,216
2219,173
2220,126
2221,179
2222,546
2223,26
2224,59
2225,195
2226,271
2227,203
2228,278
2229,20
2230,9
2231,218
2232,36
2233,12
2234,1552
2235,97
2236,8
2237,156
2238,102
2239,14
2240,286
2241,33
2242,221
2243,139
2244,48
2245,31
2246,585
2247,130
2248,68
2249,1
2250,109
2251,404
2252,465
2253,312
2254,157
2255,1046
2256,1584
2257,141
2258,713
2259,1476
2260,440
2261,3757
2262,6079
2263,209
2264,40
2265,8
2266,583
2267,404
2268,208
2269,8
2270,633
2271,108
2272,1486
2273,342
2274,465
2275,33
2276,208
2277,40
2278,5
2279,12
2280,69
2281,588
2282,638
2283,381
2284,1301
2285,518
2286,2713
2287,2472
2288,993
2289,1579
2290,882
2291,434
2292,659
2293,308
2294,392
2295,249
2296,74
2297,656
2298,1013
2299,322
2300,238
2301,2093
2302,1076
2303,167
2304,2320
2305,172
2306,246
2307,136
2308,4535
2309,1098
2310,367
2311,303
2312,147
2313,311
2314,342
2315,72
2316,225
2317,383
2318,938
2319,180
2320,167
2321,135
2322,2606
2323,155
2324,90
2325,167
2326,76
2327,120
2328,1573
2329,197
2330,319
2331,14
2332,92
2333,236
2334,246
2335,176
2336,164
2337,56
2338,23
2339,177
2340,67
2341,55
2342,630
2343,299
2344,158
2345,836
2346,15
2347,117
2348,28
2349,694
2350,149
2351,273
2352,255
2353,11
2354,108
2355,104
2356,83
2357,60
2358,50
2359,20
2360,2
2361,270
2362,179
2363,77
2364,206
2365,376
2366,2100
2367,52
2368,82
2369,640
2370,479
2371,793
2372,966
2373,16
2374,218
2375,18
2376,1660
2377,3220
2378,352
2379,687
2380,1219
2381,478
2382,172
2383,1035
2384,30
2385,110
2386,534
2387,730
2388,297
2389,198
2390,849
2391,705
2392,64
2393,213
2394,54
2395,32
2396,2247
2397,63
2398,187
2399,74
2400,17
2401,14
2402,293
2403,36
2404,1723
2405,101
2406,95
2407,318
2408,6
2409,331
2410,19
2411,15
2412,1615
2413,19
2414,59
2415,271
2416,153
2417,129
2418,27
2419,140
2420,428
2421,73
2422,546
2423,352
2424,317
2425,236
2426,199
2427,2705
2428,1859
2429,950
2430,131
2431,542
2432,122
2433,1049
2434,365
2435,1662
2436,402
2437,30
2438,78
2439,3041
2440,44
2441,55
2442,224
2443,242
2444,215
2445,2199
2446,96
2447,1020
2448,76
2449,103
2450,108
2451,837
2452,43
2453,127
2454,948
2455,42
2456,131
2457,988
2458,378
2459,10
2460,36
2461,34
2462,113
2463,100
2464,624
2465,90
2466,48
2467,250
2468,21
2469,956
2470,108
2471,615
2472,29
2473,387
2474,91
2475,1717
2476,172
2477,258
2478,20
2479,16
2480,3
2481,16
2482,283
2483,317
2484,961
2485,2414
2486,253
2487,421
2488,1698
2489,3313
2490,2752
2491,559
2492,52
2493,338
2494,5723
2495,102
2496,67
2497,355
2498,1401
2499,410
2500,680
2501,338
2502,1444
2503,33
2504,215
2505,1206
2506,268
2507,197
2508,921
2509,270
2510,280
2511,1138
2512,584
2513,492
2514,72
2515,382
2516,431
2517,1170
2518,156
2519,3311
2520,77
2521,155
2522,851
2523,267
2524,951
2525,440
2526,230
2527,228
2528,1486
2529,151
2530,3725
2531,221
2532,72
2533,1197
2534,130
2535,61
2536,88
2537,275
2538,295
2539,212
2540,380
2541,1105
2542,245
2543,202
2544,796
2545,119
2546,52
2547,351
2548,100
2549,128
2550,163
2551,421
2552,80
2553,104
2554,1653
2555,639
2556,42
2557,1840
2558,173
2559,742
2560,541
2561,115
2562,25
2563,10
2564,104
2565,17
2566,978
2567,357
2568,97
2569,126
2570,31
2571,32
2572,64
2573,8
2574,358
2575,32
2576,48
2577,861
2578,211
2579,2926
2580,243
2581,85
2582,95
2583,37
2584,146
2585,127
2586,3
2587,44
2588,1388
2589,26
2590,156
2591,100
2592,243
2593,350
2594,15
2595,177
2596,90
2597,886
2598,182
2599,1477
2600,87
2601,251
2602,737
2603,12
2604,195
2605,27
2606,12
2607,545
2608,31
2609,23
2610,657
2611,565
2612,85
2613,93
2614,100
2615,152
2616,386
2617,22
2618,290
2619,5
2620,92
2621,7
2622,41
2623,31
2624,72
2625,670
2626,36
2627,12
2628,2
2629,2301
2630,706
2631,1374
2632,196
2633,9
2634,1113
2635,78
2636,2827
2637,291
2638,1746
2639,303
2640,10
2641,395
2642,491
2643,299
2644,88
2645,507
2646,290
2647,45
2648,135
2649,83
2650,527
2651,22
2652,47
2653,48
2654,111
2655,133
2656,142
2657,180
2658,351
2659,39
2660,49
2661,32
2662,124
2663,67
2664,31
2665,55
2666,291
2667,119
2668,73
2669,134
2670,283
2671,240
2672,68
2673,21
2674,25
2675,49
2676,10
2677,108
2678,1
2679,204
2680,22
2681,75
2682,55
2683,86
2684,97
2685,418
2686,1480
2687,803
2688,144
2689,354
2690,128
2691,1206
2692,27
2693,1037
2694,219
2695,1102
2696,642
2697,7
2698,154
2699,4430
2700,3338
2701,352
2702,281
2703,186
2704,509
2705,258
2706,763
2707,210
2708,1701
2709,151
2710,157
2711,1567
2712,2060
2713,51
2714,29
2715,75
2716,109
2717,46
2718,308
2719,181
2720,1399
2721,4737
2722,1101
2723,17
2724,290
2725,96
2726,541
2727,123
2728,10
2729,2757
2730,66
2731,135
2732,67
2733,7
2734,135
2735,163
2736,103
2737,737
2738,207
2739,60
2740,304
2741,11
2742,498
2743,4
2744,138
2745,2968
2746,10
2747,60
2748,17
2749,243
2750,733
2751,45
2752,1257
2753,34
2754,503
2755,109
2756,137
2757,96
2758,749
2759,92
2760,323
2761,173
2762,94
2763,177
2764,11
2765,509
2766,1451
2767,377
2768,25
2769,31
2770,84
2771,1150
2772,94
2773,640
2774,30
2775,2005
2776,2542
2777,2296
2778,142
2779,304
2780,281
2781,137
2782,675
2783,1648
2784,504
2785,375
2786,417
2787,1060
2788,168
2789,1514
2790,497
2791,1935
2792,51
2793,249
2794,158
2795,1564
2796,323
2797,435
2798,339
2799,281
2800,30
2801,218
2802,212
2803,383
2804,85
2805,3759
2806,439
2807,210
2808,25
2809,330
2810,579
2811,72
2812,101
2813,364
2814,1937
2815,15
2816,636
2817,94
2818,33
2819,364
2820,1151
2821,8
2822,11
2823,99
2824,163
2825,110
2826,377
2827,613
2828,47
2829,2067
2830,294
2831,933
2832,86
2833,23
2834,168
2835,43
